"MasVnrArea","YearBuilt","SalePrice","MSZoning","MSZoningC..all.","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM"
270,0.601449275362319,11.6784399034478,"RL",0,0,0,1,0
0,0.420289855072464,12.0008917945901,"RM",0,0,0,0,1
72,0.971014492753623,12.0581525154536,"RL",0,0,0,1,0
0,0.884057971014493,12.2548628096996,"RL",0,0,0,1,0
0,0.608695652173913,11.7558716435806,"RL",0,0,0,1,0
0,0.681159420289855,12.1547793511426,"RL",0,0,0,1,0
0,0.91304347826087,12.2055725204885,"RL",0,0,0,1,0
0,0.471014492753623,11.6910716503537,"RM",0,0,0,0,1
0,0.550724637681159,11.6952470217642,"RM",0,0,0,0,1
0,0.420289855072464,11.6082356447746,"RM",0,0,0,0,1
0,0.746376811594203,12.5425448821514,"RL",0,0,0,1,0
42,0.898550724637681,12.2258752728264,"RL",0,0,0,1,0
0,0.985507246376812,12.2548628096996,"FV",0,1,0,0,0
0,0.753623188405797,12.1441972418121,"RL",0,0,0,1,0
320,0.731884057971015,12.0753943218881,"RL",0,0,0,1,0
0,0.318840579710145,11.4927227576527,"RM",0,0,0,0,1
0,0.594202898550725,12.4529327234617,"RL",0,0,0,1,0
0,0.384057971014493,11.9891596439666,"RM",0,0,0,0,1
161,0.565217391304348,11.6082356447746,"RL",0,0,0,1,0
110,0.992753623188406,12.4815619372163,"FV",0,1,0,0,0
0,0.463768115942029,11.9511803959014,"RL",0,0,0,1,0
0,0.673913043478261,11.0410480813427,"RL",0,0,0,1,0
0,0.449275362318841,12.1479137313566,"RL",0,0,0,1,0
136,0.768115942028985,11.7280368445872,"RL",0,0,0,1,0
18,0.956521739130435,12.0936875149354,"RM",0,0,0,0,1
0,0.710144927536232,12.0257490913989,"RL",0,0,0,1,0
224,0.507246376811594,11.8947807074393,"RL",0,0,0,1,0
248,0.971014492753623,12.4292161968444,"RL",0,0,0,1,0
120,0.876811594202899,12.1388638958367,"RL",0,0,0,1,0
0,0.818840579710145,12.2643415536542,"RL",0,0,0,1,0
0,0.760869565217391,12.1547793511426,"RL",0,0,0,1,0
80,0.963768115942029,11.9049675527463,"RM",0,0,0,0,1
304,0.971014492753623,12.9945300058944,"RL",0,0,0,1,0
0,0.927536231884058,12.4332082181139,"RL",0,0,0,1,0
0,0.659420289855073,11.7943379244084,"RL",0,0,0,1,0
215,0.905797101449275,12.2496109475447,"RL",0,0,0,1,0
772,0.971014492753623,12.8479265317026,"RL",0,0,0,1,0
336,0.978260869565217,12.6014874177848,"RL",0,0,0,1,0
435,0.471014492753623,11.40166982941,"RM",0,0,0,0,1
378,0.956521739130435,12.6946526603488,"RL",0,0,0,1,0
562,0.949275362318841,12.8320110763967,"RL",0,0,0,1,0
0,0.311594202898551,11.9511803959014,"RM",0,0,0,0,1
116,0.91304347826087,12.0076217068063,"RM",0,0,0,0,1
0,0.652173913043478,11.7943379244084,"RL",0,0,0,1,0
0,0.565217391304348,11.8981878657609,"RL",0,0,0,1,0
168,0.673913043478261,11.9576112862317,"RL",0,0,0,1,0
0,0.717391304347826,12.0725412529057,"RL",0,0,0,1,0
0,0.202898550724638,11.982929094216,"RL",0,0,0,1,0
0,0.710144927536232,11.3621025752356,"RM",0,0,0,0,1
0,0.753623188405797,11.6526874073454,"RM",0,0,0,0,1
0,0.5,11.7981044072039,"RL",0,0,0,1,0
0,0.971014492753623,12.0598033260287,"RL",0,0,0,1,0
0,0.63768115942029,11.9511803959014,"RL",0,0,0,1,0
0,0.478260869565217,11.4219060665831,"RM",0,0,0,0,1
0,0.869565217391304,12.9715404876697,"RL",0,0,0,1,0
0,0.384057971014493,12.1226910365911,"RL",0,0,0,1,0
89,0.688405797101449,11.7752897294377,"RL",0,0,0,1,0
0,0.623188405797101,11.6952470217642,"RL",0,0,0,1,0
285,0.731884057971015,11.6351430976945,"RM",0,0,0,0,1
0,0.963768115942029,12.3313828364956,"FV",0,1,0,0,0
0,0.673913043478261,11.8493977015914,"RL",0,0,0,1,0
0,0.630434782608696,12.5741819670946,"RL",0,0,0,1,0
0,0.739130434782609,11.8981878657609,"RL",0,0,0,1,0
360,0.579710144927536,11.7320609948869,"RM",0,0,0,0,1
125,0.876811594202899,12.2783933071098,"RL",0,0,0,1,0
0,0.992753623188406,12.2467346272491,"FV",0,1,0,0,0
0,0.405797101449275,11.9891596439666,"RM",0,0,0,0,1
132,0.630434782608696,11.7320609948869,"RL",0,0,0,1,0
70,0.572463768115942,12.0130945085477,"RL",0,0,0,1,0
94,0.963768115942029,12.2193096485622,"RL",0,0,0,1,0
0,0.623188405797101,11.7745202026587,"RL",0,0,0,1,0
0,0.804347826086957,11.805595078933,"RL",0,0,0,1,0
0,0.391304347826087,11.4772982873271,"RL",0,0,0,1,0
305,0.992753623188406,12.9063468682812,"RL",0,0,0,1,0
333,0.72463768115942,11.9703503120091,"RL",0,0,0,1,0
921,0.898550724637681,12.4874851049684,"RL",0,0,0,1,0
0,0.91304347826087,12.2596134124582,"RL",0,0,0,1,0
0,0.391304347826087,12.3630763943398,"RL",0,0,0,1,0
0,0.202898550724638,11.5735500867867,"RL",0,0,0,1,0
0,0.615942028985507,11.9183905730784,"RL",0,0,0,1,0
0,0.543478260869565,11.9766594812024,"RM",0,0,0,0,1
762,0.978260869565217,12.1267588388104,"RL",0,0,0,1,0
594,0.898550724637681,12.6627060402127,"RL",0,0,0,1,0
0,0.963768115942029,12.0782392740203,"FV",0,1,0,0,0
0,0.608695652173913,11.7905572015685,"RL",0,0,0,1,0
268,0.985507246376812,13.0086592616321,"RL",0,0,0,1,0
0,0.347826086956522,11.3621025752356,"RL",0,0,0,1,0
219,0.840579710144927,12.0725412529057,"RL",0,0,0,1,0
0,0.347826086956522,11.7597855429018,"RM",0,0,0,0,1
0,0.601449275362319,11.5852461265499,"RL",0,0,0,1,0
0,0.956521739130435,12.0895388292742,"RL",0,0,0,1,0
0,0.27536231884058,11.5852461265499,"RL",0,0,0,1,0
0,0.91304347826087,12.1441972418121,"RL",0,0,0,1,0
0,0.72463768115942,11.6195352000285,"RL",0,0,0,1,0
188,0.695652173913043,11.9703503120091,"RL",0,0,0,1,0
479,0.934782608695652,12.5135573452781,"RL",0,0,0,1,0
584,0.971014492753623,12.6603279178078,"RL",0,0,0,1,0
72,0.927536231884058,12.4211840251471,"RL",0,0,0,1,0
0,0.91304347826087,12.2702204653539,"RL",0,0,0,1,0
182,0.91304347826087,11.7981044072039,"RH",0,0,1,0,0
0,0.971014492753623,12.0988492847421,"RL",0,0,0,1,0
178,0.840579710144927,12.3414772825364,"RL",0,0,0,1,0
0,0.369565217391304,12.2548628096996,"RL",0,0,0,1,0
0,0.710144927536232,11.7714361601217,"RL",0,0,0,1,0
0,0.601449275362319,11.7360690162844,"RM",0,0,0,0,1
0,0.949275362318841,12.4799093111599,"FV",0,1,0,0,0
0,0.760869565217391,11.8493977015914,"RL",0,0,0,1,0
0,0.615942028985507,11.6307085006266,"RM",0,0,0,0,1
250,0.971014492753623,12.4509776886259,"RL",0,0,0,1,0
0,0.557971014492754,11.5898865061064,"RL",0,0,0,1,0
292,0.949275362318841,12.5567295171433,"RL",0,0,0,1,0
0,0.36231884057971,11.6351430976945,"RM",0,0,0,0,1
0,0.615942028985507,11.8565151693603,"RL",0,0,0,1,0
0,0.347826086956522,11.5898865061064,"C (all)",1,0,0,0,0
0,0.898550724637681,12.0725412529057,"RL",0,0,0,1,0
18,0.949275362318841,12.3630763943398,"RL",0,0,0,1,0
180,0.615942028985507,11.7076695417627,"RL",0,0,0,1,0
0,0.739130434782609,12.0435537160324,"RL",0,0,0,1,0
0,0.492753623188406,11.5898865061064,"RL",0,0,0,1,0
0,0.333333333333333,12.1281111040605,"RL",0,0,0,1,0
0,0.869565217391304,12.498742259493,"RL",0,0,0,1,0
0,0.311594202898551,11.7597855429018,"RL",0,0,0,1,0
245,0.963768115942029,12.6915804613119,"RL",0,0,0,1,0
168,0.956521739130435,12.273731294004,"RL",0,0,0,1,0
0,0.804347826086957,12.665394426429,"RL",0,0,0,1,0
0,0.77536231884058,11.8201160038101,"RL",0,0,0,1,0
108,0.673913043478261,11.8677987869623,"RL",0,0,0,1,0
207,0.630434782608696,11.6952470217642,"RL",0,0,0,1,0
0,0.992753623188406,12.3216309861644,"RL",0,0,0,1,0
0,0.927536231884058,12.0435537160324,"RL",0,0,0,1,0
82,0.717391304347826,11.8422292121128,"RL",0,0,0,1,0
0,0.543478260869565,11.6826682395573,"RL",0,0,0,1,0
0,0.405797101449275,11.8844890214027,"RL",0,0,0,1,0
97,0.681159420289855,12.0106658491876,"RL",0,0,0,1,0
0,0.978260869565217,11.8913619006905,"FV",0,1,0,0,0
335,0.594202898550725,11.7867621306,"RM",0,0,0,0,1
85,0.63768115942029,12.1112123645062,"RL",0,0,0,1,0
306,0.985507246376812,12.4423022003927,"RL",0,0,0,1,0
104,0.855072463768116,11.6826682395573,"RL",0,0,0,1,0
0,0.152173913043478,12.6915804613119,"RM",0,0,0,0,1
0,0.456521739130435,11.7981044072039,"RM",0,0,0,0,1
208,0.963768115942029,12.8209879778205,"RL",0,0,0,1,0
0,0.333333333333333,11.7752897294377,"RL",0,0,0,1,0
0,0.797101449275362,11.8277362048103,"RL",0,0,0,1,0
0,0.695652173913043,11.870599909242,"RL",0,0,0,1,0
0,0.420289855072464,11.2835123006424,"RM",0,0,0,0,1
0,0.956521739130435,12.1329641737095,"RL",0,0,0,1,0
0,0.797101449275362,11.8350089641393,"RL",0,0,0,1,0
170,0.949275362318841,11.8493977015914,"RM",0,0,0,0,1
0,0.746376811594203,11.6082356447746,"RL",0,0,0,1,0
238,0.963768115942029,12.672946381767,"RL",0,0,0,1,0
0,0.27536231884058,11.6483650358641,"RM",0,0,0,0,1
72,0.971014492753623,12.1766489841567,"RL",0,0,0,1,0
459,0.760869565217391,12.2899541295109,"RL",0,0,0,1,0
0,0.782608695652174,11.9250351157971,"RM",0,0,0,0,1
280,0.963768115942029,12.5245263766487,"RL",0,0,0,1,0
0,0.471014492753623,11.8565151693603,"RM",0,0,0,0,1
0,0.869565217391304,12.3013828253345,"RL",0,0,0,1,0
0,0.956521739130435,11.9250351157971,"FV",0,1,0,0,0
99,0.942028985507246,12.3059179804999,"RL",0,0,0,1,0
176,0.673913043478261,12.2307652581205,"RL",0,0,0,1,0
0,0.898550724637681,11.9316357998284,"RL",0,0,0,1,0
0,0.550724637681159,12.3238556811866,"RL",0,0,0,1,0
0,0.449275362318841,12.7913561802142,"RL",0,0,0,1,0
192,0.644927536231884,11.6826682395573,"RL",0,0,0,1,0
204,0.927536231884058,12.6539584695223,"RL",0,0,0,1,0
233,0.768115942028985,11.9049675527463,"RL",0,0,0,1,0
108,0.934782608695652,12.4741895624871,"RL",0,0,0,1,0
0,0.978260869565217,11.8981878657609,"RL",0,0,0,1,0
0,0.72463768115942,11.2318879352371,"RM",0,0,0,0,1
156,0.659420289855073,11.8313791960888,"RL",0,0,0,1,0
0,0.942028985507246,12.1183337312222,"RL",0,0,0,1,0
0,0.594202898550725,11.5664662318983,"RL",0,0,0,1,0
452,0.978260869565217,12.6597340907337,"RL",0,0,0,1,0
226,0.949275362318841,12.6280670555895,"RL",0,0,0,1,0
0,0.304347826086957,11.1124478983731,"RL",0,0,0,1,0
0,0.739130434782609,12.3883942023241,"RL",0,0,0,1,0
153,0.760869565217391,11.8130300574206,"RL",0,0,0,1,0
513,0.927536231884058,12.0346910287746,"FV",0,1,0,0,0
288,0.72463768115942,12.0146094308189,"RL",0,0,0,1,0
261,0.652173913043478,11.982929094216,"RL",0,0,0,1,0
0,0.63768115942029,11.8486831606536,"RL",0,0,0,1,0
164,0.601449275362319,11.9381932003746,"RL",0,0,0,1,0
192,0.702898550724638,11.8130300574206,"RL",0,0,0,1,0
259,0.666666666666667,12.0346910287746,"RL",0,0,0,1,0
0,0.0579710144927536,11.7280368445872,"RM",0,0,0,0,1
108,0.971014492753623,12.2524790183443,"RL",0,0,0,1,0
209,0.760869565217391,11.3205535723228,"RL",0,0,0,1,0
0,0.594202898550725,11.8451027773086,"RL",0,0,0,1,0
0,0.782608695652174,11.8775685785581,"RL",0,0,0,1,0
0,0.304347826086957,12.2060726455302,"RH",0,0,1,0,0
0,0.594202898550725,11.4403547721354,"RM",0,0,0,0,1
0,0.27536231884058,11.3504065354725,"RL",0,0,0,1,0
0,0.971014492753623,12.4858271275094,"RL",0,0,0,1,0
472,0.949275362318841,12.5208833853702,"RL",0,0,0,1,0
0,0.934782608695652,12.3282902782544,"FV",0,1,0,0,0
0,0.72463768115942,12.7512996960135,"RL",0,0,0,1,0
263,0.702898550724638,11.9316357998284,"RL",0,0,0,1,0
162,0.992753623188406,12.8236284465392,"FV",0,1,0,0,0
0,0.717391304347826,11.872346634577,"RL",0,0,0,1,0
0,0.565217391304348,11.4957793061353,"RL",0,0,0,1,0
216,0.58695652173913,11.9511803959014,"RL",0,0,0,1,0
351,0.681159420289855,11.9511803959014,"RL",0,0,0,1,0
0,0.710144927536232,11.3445068133453,"RM",0,0,0,0,1
0,0.492753623188406,11.5898865061064,"RL",0,0,0,1,0
0,0.898550724637681,12.1600287070288,"RL",0,0,0,1,0
0,0.246376811594203,11.8130300574206,"RM",0,0,0,0,1
660,0.891304347826087,12.7656884334656,"RL",0,0,0,1,0
381,0.717391304347826,11.3850920934603,"RM",0,0,0,0,1
54,0.630434782608696,11.8879313655937,"RL",0,0,0,1,0
0,0.427536231884058,11.9117015849276,"RL",0,0,0,1,0
0,0.550724637681159,11.4876076569859,"RL",0,0,0,1,0
0,0.666666666666667,12.0257490913989,"RL",0,0,0,1,0
233,0.753623188405797,12.1955171315907,"RL",0,0,0,1,0
528,0.884057971014493,12.9042073676012,"RL",0,0,0,1,0
216,0.695652173913043,11.6082356447746,"RL",0,0,0,1,0
0,0.72463768115942,11.8313791960888,"RL",0,0,0,1,0
0,0.963768115942029,12.9551274580284,"RL",0,0,0,1,0
40,0.927536231884058,12.3480061414188,"RL",0,0,0,1,0
113,0.673913043478261,11.7675676833438,"RL",0,0,0,1,0
258,0.884057971014493,12.173032791452,"RL",0,0,0,1,0
0,0.608695652173913,12.0317192583854,"RL",0,0,0,1,0
0,0.36231884057971,11.8313791960888,"RL",0,0,0,1,0
0,0.963768115942029,12.0639328783691,"RL",0,0,0,1,0
0,0.384057971014493,11.5482926088075,"RH",0,0,1,0,0
0,0.760869565217391,12.0137007528827,"RL",0,0,0,1,0
106,0.615942028985507,12.4587749990859,"RL",0,0,0,1,0
0,0.673913043478261,11.8493977015914,"RL",0,0,0,1,0
0,0.768115942028985,11.9083402372249,"RL",0,0,0,1,0
0,0.202898550724638,11.3736633976367,"RM",0,0,0,0,1
0,0.376811594202899,11.6036798282387,"RL",0,0,0,1,0
464,0.985507246376812,12.8279923168018,"RL",0,0,0,1,0
57,0.644927536231884,11.7636841833174,"RL",0,0,0,1,0
0,0.782608695652174,11.870599909242,"RL",0,0,0,1,0
0,0.434782608695652,11.9793853224676,"RH",0,0,1,0,0
0,0.898550724637681,12.0610468734799,"RL",0,0,0,1,0
215,0.942028985507246,12.5602444592508,"RL",0,0,0,1,0
30,0.91304347826087,12.3059179804999,"RL",0,0,0,1,0
0,0.811594202898551,12.2428866186529,"RL",0,0,0,1,0
0,0.978260869565217,12.336552511981,"FV",0,1,0,0,0
0,0.956521739130435,11.9103584013811,"FV",0,1,0,0,0
0,0.978260869565217,12.8790171187726,"RL",0,0,0,1,0
256,0.963768115942029,12.1792151913603,"RL",0,0,0,1,0
147,0.956521739130435,11.8565151693603,"RM",0,0,0,0,1
293,0.847826086956522,12.7218858108072,"RL",0,0,0,1,0
0,0.355072463768116,11.5943211031742,"RL",0,0,0,1,0
0,0.463768115942029,11.8600549960654,"RM",0,0,0,0,1
72,0.833333333333333,12.0782392740203,"RL",0,0,0,1,0
0,0.355072463768116,11.3963916487143,"RM",0,0,0,0,1
0,0.579710144927536,11.7239964350502,"RL",0,0,0,1,0
0,0.673913043478261,11.8386256046095,"RL",0,0,0,1,0
0,0.956521739130435,12.1858699382127,"FV",0,1,0,0,0
630,0.942028985507246,12.6523597481586,"RL",0,0,0,1,0
168,0.702898550724638,11.8493977015914,"RL",0,0,0,1,0
466,0.971014492753623,12.7991757088645,"RL",0,0,0,1,0
0,0.202898550724638,11.8493977015914,"RM",0,0,0,0,1
109,0.956521739130435,12.2690474446916,"RL",0,0,0,1,0
351,0.717391304347826,12.618182296357,"RL",0,0,0,1,0
176,0.971014492753623,12.4450895460007,"RL",0,0,0,1,0
0,0.978260869565217,12.0981533033107,"RL",0,0,0,1,0
41,0.681159420289855,11.6073261403917,"RL",0,0,0,1,0
0,0.202898550724638,11.5403071417114,"C (all)",1,0,0,0,0
0,0.840579710144927,12.1495022940418,"RL",0,0,0,1,0
160,0.710144927536232,11.7675676833438,"RL",0,0,0,1,0
289,0.753623188405797,11.7791285057449,"RL",0,0,0,1,0
174,0.739130434782609,12.0137007528827,"RL",0,0,0,1,0
0,0.130434782608696,11.979799201207,"RM",0,0,0,0,1
0,0.731884057971015,11.9640010843304,"RL",0,0,0,1,0
651,0.876811594202899,12.7396377562657,"RL",0,0,0,1,0
0,0.702898550724638,11.7636841833174,"RL",0,0,0,1,0
0,0.818840579710145,12.5245263766487,"RL",0,0,0,1,0
169,0.956521739130435,11.870599909242,"RM",0,0,0,0,1
0,0.710144927536232,11.7320609948869,"RL",0,0,0,1,0
0,0.594202898550725,11.8130300574206,"RL",0,0,0,1,0
340,0.978260869565217,12.6760762747759,"RL",0,0,0,1,0
0,0.710144927536232,11.6994050319128,"RL",0,0,0,1,0
260,0.840579710144927,12.3104326608544,"RL",0,0,0,1,0
82,0.978260869565217,12.1781874420406,"RL",0,0,0,1,0
95,0.623188405797101,11.6082356447746,"RL",0,0,0,1,0
0,0.384057971014493,11.5424842672118,"RM",0,0,0,0,1
0,0.891304347826087,12.3737034869141,"RL",0,0,0,1,0
442,0.949275362318841,12.1415341243926,"RL",0,0,0,1,0
202,0.91304347826087,12.3126823805884,"RL",0,0,0,1,0
0,0.644927536231884,11.7860013850326,"RL",0,0,0,1,0
0,0.695652173913043,11.5898865061064,"RL",0,0,0,1,0
0,0.304347826086957,12.0015054797889,"RM",0,0,0,0,1
0,0.565217391304348,11.4457167152768,"RL",0,0,0,1,0
0,0.963768115942029,12.3879774488278,"RL",0,0,0,1,0
0,0.833333333333333,12.0951410848229,"RL",0,0,0,1,0
0,0.956521739130435,12.1547793511426,"RL",0,0,0,1,0
0,0.27536231884058,11.7905572015685,"RM",0,0,0,0,1
0,0.644927536231884,11.8635823365834,"RL",0,0,0,1,0
108,0.927536231884058,12.0951410848229,"RL",0,0,0,1,0
0,0.659420289855073,12.0725412529057,"RL",0,0,0,1,0
0,0.876811594202899,12.1007121298723,"RL",0,0,0,1,0
289,0.753623188405797,12.6108708646506,"RL",0,0,0,1,0
0,0.927536231884058,12.3715870840077,"RL",0,0,0,1,0
0,0.0579710144927536,12.4911726372789,"RM",0,0,0,0,1
338,0.898550724637681,12.4699741893166,"RL",0,0,0,1,0
0,0.528985507246377,11.4927227576527,"RL",0,0,0,1,0
0,0.27536231884058,11.4772982873271,"RM",0,0,0,0,1
0,0.949275362318841,11.9953516142145,"RL",0,0,0,1,0
0,0.905797101449275,12.2876526325226,"RL",0,0,0,1,0
178,0.963768115942029,12.5263429075751,"RL",0,0,0,1,0
0,0.702898550724638,11.9576112862317,"RL",0,0,0,1,0
894,0.920289855072464,12.0581525154536,"FV",0,1,0,0,0
0,0.978260869565217,12.2643415536542,"RL",0,0,0,1,0
328,0.768115942028985,11.9760303525248,"RL",0,0,0,1,0
360,0.920289855072464,12.0973732286068,"FV",0,1,0,0,0
513,0.891304347826087,12.5776362019627,"RL",0,0,0,1,0
0,0.630434782608696,11.7558716435806,"RL",0,0,0,1,0
0,0.376811594202899,11.5129254649702,"RM",0,0,0,0,1
0,0.992753623188406,12.2793231072698,"FV",0,1,0,0,0
673,0.920289855072464,12.7278382093345,"RL",0,0,0,1,0
0,0.891304347826087,12.5061772379805,"RL",0,0,0,1,0
284,0.985507246376812,12.4842042571701,"RL",0,0,0,1,0
42,0.840579710144927,12.1884177102915,"RL",0,0,0,1,0
0,0.492753623188406,11.982929094216,"RL",0,0,0,1,0
0,0.956521739130435,12.2869011981928,"RL",0,0,0,1,0
0,0.797101449275362,11.8122890421958,"RL",0,0,0,1,0
0,0.572463768115942,11.5327280922664,"RL",0,0,0,1,0
0,0.753623188405797,11.580584113444,"RL",0,0,0,1,0
1,0.623188405797101,11.6483301019764,"RL",0,0,0,1,0
375,0.971014492753623,12.8866410438833,"RL",0,0,0,1,0
320,0.91304347826087,11.9953516142145,"RM",0,0,0,0,1
240,0.963768115942029,12.3081778684673,"RL",0,0,0,1,0
0,0.739130434782609,11.8670972786908,"RL",0,0,0,1,0
320,0.760869565217391,11.8775685785581,"RH",0,0,1,0,0
90,0.760869565217391,11.8130300574206,"RL",0,0,0,1,0
38,0.891304347826087,12.0782392740203,"RL",0,0,0,1,0
0,0.869565217391304,12.0776709307256,"RL",0,0,0,1,0
0,0.934782608695652,12.1393985122622,"RL",0,0,0,1,0
104,0.768115942028985,12.0167264737993,"RL",0,0,0,1,0
0,0.304347826086957,11.7597855429018,"RM",0,0,0,0,1
0,0.688405797101449,11.9922604216448,"RL",0,0,0,1,0
0,0.311594202898551,11.8422292121128,"RM",0,0,0,0,1
0,0.956521739130435,12.3587937325478,"RL",0,0,0,1,0
0,0.594202898550725,11.5889601512462,"RM",0,0,0,0,1
157,0.681159420289855,12.1415341243926,"RL",0,0,0,1,0
11,0.963768115942029,11.9841783136164,"RL",0,0,0,1,0
0,0.753623188405797,11.8968263951626,"RL",0,0,0,1,0
0,0.898550724637681,12.5053991575767,"RL",0,0,0,1,0
140,0.978260869565217,12.3238556811866,"RL",0,0,0,1,0
0,0.884057971014493,12.1781874420406,"RL",0,0,0,1,0
130,0.782608695652174,12.0494188354848,"RL",0,0,0,1,0
148,0.760869565217391,11.8740903141818,"RL",0,0,0,1,0
0,0.58695652173913,11.6082356447746,"RL",0,0,0,1,0
252,0.471014492753623,12.0725412529057,"RL",0,0,0,1,0
0,0.905797101449275,12.2060726455302,"RL",0,0,0,1,0
0,0.318840579710145,11.6073261403917,"RM",0,0,0,0,1
0,0.963768115942029,12.1495022940418,"RL",0,0,0,1,0
0,0.594202898550725,11.6784399034478,"RL",0,0,0,1,0
256,0.985507246376812,12.3356964133237,"RL",0,0,0,1,0
0,0.688405797101449,11.8167269193019,"RL",0,0,0,1,0
0,0.369565217391304,12.3171666930358,"RL",0,0,0,1,0
1047,0.681159420289855,11.9826165453777,"RL",0,0,0,1,0
0,0.188405797101449,11.5711943730942,"RM",0,0,0,0,1
99,0.739130434782609,12.106252310248,"RL",0,0,0,1,0
169,0.956521739130435,11.8810347865346,"RM",0,0,0,0,1
243,0.623188405797101,11.9697172002437,"RL",0,0,0,1,0
0,0.333333333333333,11.6613454700885,"RL",0,0,0,1,0
442,0.91304347826087,12.3234111379474,"RL",0,0,0,1,0
0,0.594202898550725,11.8277362048103,"RL",0,0,0,1,0
148,0.942028985507246,12.5098740998618,"RL",0,0,0,1,0
80,0.717391304347826,11.9511803959014,"RL",0,0,0,1,0
128,0.992753623188406,12.3194013308372,"RL",0,0,0,1,0
0,0.949275362318841,12.1172414318236,"RL",0,0,0,1,0
0,0.58695652173913,11.4403547721354,"RM",0,0,0,0,1
0,0.949275362318841,12.3238556811866,"RL",0,0,0,1,0
0,0.492753623188406,11.8458198802436,"RL",0,0,0,1,0
0,0.971014492753623,12.3570755190667,"FV",0,1,0,0,0
816,0.978260869565217,12.8609986132699,"RL",0,0,0,1,0
0,0.376811594202899,11.6036798282387,"RM",0,0,0,0,1
0,0.934782608695652,12.1495022940418,"RL",0,0,0,1,0
0,0.688405797101449,12.1281111040605,"RL",0,0,0,1,0
0,0.963768115942029,11.9009052587374,"FV",0,1,0,0,0
387,0.615942028985507,12.0197430673387,"RL",0,0,0,1,0
0,0.963768115942029,11.9250351157971,"FV",0,1,0,0,0
223,0.949275362318841,12.3758154201173,"RL",0,0,0,1,0
180,0.666666666666667,12.0257490913989,"RL",0,0,0,1,0
136,0.644927536231884,11.8490404949436,"RL",0,0,0,1,0
0,0.565217391304348,11.7597855429018,"RL",0,0,0,1,0
0,0.550724637681159,11.9414558460094,"RM",0,0,0,0,1
158,0.731884057971015,11.5129254649702,"RM",0,0,0,0,1
0,0.891304347826087,11.8775685785581,"RL",0,0,0,1,0
0,0.536231884057971,11.7791285057449,"RL",0,0,0,1,0
0,0.384057971014493,11.8493977015914,"RH",0,0,1,0,0
0,0.231884057971014,11.9671807372478,"RM",0,0,0,0,1
183,0.681159420289855,12.0719696610067,"RL",0,0,0,1,0
0,0.644927536231884,11.8565151693603,"RL",0,0,0,1,0
0,0.311594202898551,11.944058319827,"RM",0,0,0,0,1
0,0.746376811594203,12.0494188354848,"RL",0,0,0,1,0
137,0.876811594202899,12.2690474446916,"RL",0,0,0,1,0
0,0.72463768115942,11.8018567568224,"RL",0,0,0,1,0
0,0.260869565217391,12.3883942023241,"RL",0,0,0,1,0
360,0.753623188405797,12.1388638958367,"RL",0,0,0,1,0
170,0.949275362318841,11.7867621306,"RM",0,0,0,0,1
40,0.949275362318841,12.2783933071098,"RL",0,0,0,1,0
0,0.5,12.0076217068063,"RL",0,0,0,1,0
115,0.666666666666667,11.9703503120091,"RL",0,0,0,1,0
0,0.601449275362319,12.0435537160324,"RL",0,0,0,1,0
0,0.652173913043478,11.7519423654407,"RL",0,0,0,1,0
0,0.768115942028985,11.8981878657609,"RL",0,0,0,1,0
0,0.884057971014493,12.0668105781967,"RL",0,0,0,1,0
189,0.753623188405797,11.9316357998284,"RL",0,0,0,1,0
220,0.695652173913043,12.4292161968444,"RL",0,0,0,1,0
0,0.333333333333333,12.1545161586158,"RL",0,0,0,1,0
0,0.673913043478261,11.7867621306,"RL",0,0,0,1,0
0,0.811594202898551,11.9316357998284,"RL",0,0,0,1,0
0,0.630434782608696,11.7943379244084,"RL",0,0,0,1,0
0,0.978260869565217,12.4315335097995,"FV",0,1,0,0,0
76,0.710144927536232,11.9083402372249,"RL",0,0,0,1,0
274,0.971014492753623,12.4248064883557,"RL",0,0,0,1,0
0,0.644927536231884,11.7675676833438,"RL",0,0,0,1,0
0,0.550724637681159,12.0376539939052,"RL",0,0,0,1,0
246,0.876811594202899,12.3715870840077,"RL",0,0,0,1,0
0,0.652173913043478,11.6036798282387,"RL",0,0,0,1,0
116,0.91304347826087,12.2085695257288,"RL",0,0,0,1,0
0,0.58695652173913,11.6613454700885,"RL",0,0,0,1,0
0,0.557971014492754,11.7981044072039,"RL",0,0,0,1,0
0,0.5,11.1049572266439,"RM",0,0,0,0,1
0,0.978260869565217,12.623061104073,"FV",0,1,0,0,0
0,0.659420289855073,11.7924493497205,"RL",0,0,0,1,0
216,0.956521739130435,12.7656884334656,"RL",0,0,0,1,0
0,0.644927536231884,11.9049675527463,"RL",0,0,0,1,0
90,0.768115942028985,11.8240798936072,"RL",0,0,0,1,0
0,0.963768115942029,11.9640010843304,"RL",0,0,0,1,0
117,0.855072463768116,12.1415341243926,"RL",0,0,0,1,0
0,0.869565217391304,12.0895388292742,"RL",0,0,0,1,0
0,0.289855072463768,11.6826682395573,"RL",0,0,0,1,0
60,0.688405797101449,11.5129254649702,"RL",0,0,0,1,0
60,0.920289855072464,12.7035090321771,"FV",0,1,0,0,0
122,0.630434782608696,11.8844890214027,"RL",0,0,0,1,0
0,0.601449275362319,11.8167269193019,"RL",0,0,0,1,0
0,0.710144927536232,12.498742259493,"RL",0,0,0,1,0
90,0.58695652173913,11.9150516718129,"RL",0,0,0,1,0
